,coord_0,coord_1,y_pred,y_true,nmd_uri,energy_total,chemical_formula
37,2.9562029273224715,0.11107117600645237,0.06504062794727417,0.07267280149604124,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CdHoVKHCES7XtBpTVk0eihbo0kqmR,-2.641048375786659e-14,CdS
38,2.706764303406159,0.08184192924906725,0.07526700386472918,0.08357195550137826,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/Cst86UVhV07OfKDhwlp0PNxiMtXki,-3.5320671598094996e-14,CdSe
39,2.3783525578405635,0.02630634124584105,0.10914642233941041,0.11453954098812649,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/COIYfYCEIron9yzowfHWhVea-VEFW,-5.4703022570971725e-14,CdTe
40,0.9945320477863631,0.1452394151778579,-0.2624073190722672,-0.1503461689991465,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CyukHM_doowQLr1Ipwa8feMxPVmI2,-3.6488171757961286e-14,ClCs
41,3.518636754528216,0.13252546415653324,0.10121497378401612,0.15625872520000064,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CyizrsR40QyxopYKKk2jUtl7nElXJ,-9.247796716869785e-15,ClCu
42,1.6680662607624774,0.16280708867917723,-0.20206421034596025,-0.16446069285018655,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CGRvHpDj8bRbzvIL0c9yfOmeZjfah,-4.634278175897803e-15,ClK
43,2.4827499389648438,0.17092442000033087,-0.09923221761889231,-0.03838148564873346,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C-M1B6jU_t-kPPKkoFU9kZkEbx332,-2.0426287365159757e-15,ClLi
44,1.4690829118924875,0.1718225050561105,-0.21553435009212554,-0.13299199530041886,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CCeh79N53GyBSPmZQQJ97G0eAHaDT,-2.715809088605512e-15,ClNa
45,0.9698241660051294,0.1575585870092332,-0.28504257317303905,-0.16050356640655905,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CbVMALFnpGdoEyabKhI_3DtbUX6W7,-1.5089265407778353e-14,ClRb
46,1.5152619196882127,0.17855905374655284,-0.23545352104543676,-0.10826332699038382,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CME2sPwrfVW7U0veuObWai6ryPqou,-3.491171408991984e-14,CsF
47,0.7754766334527049,0.11875457609229208,-0.26448411751104195,-0.16238748698990838,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CmmsPJ6ouZjFnoIdGfis_3AHs9clP,-6.594949486005391e-14,CsI
48,5.360969810092262,0.24999119689247157,0.14377977392813518,-0.01702227364862989,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CcyDh6nCotXyohIHh5k1dx5L5D5X9,-7.671209267174577e-15,CuF
49,2.743622581914657,0.03915524424531277,0.135834412331155,0.20467459898973175,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C3hSpXydSB6z3p79OEIOQK6llto1K,-3.8709172215511704e-14,CuI
50,2.5414538325596916,0.20915362627769524,-0.14772780687783718,-0.14640610974868423,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CKfJHS4WQGppgde2dACUjMuVoL2sB,-3.0578431840952414e-15,FK
51,3.7827000617980957,0.24582388340087136,-0.07487530042253596,-0.059488321434879074,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C7kHL_6prXXdx5_MzMVmwsmStNoc0,-4.663110253799222e-16,FLi
52,2.238284224435109,0.2423601588986842,-0.23772312407202786,-0.14578814899027592,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C9Yuhn2S6hqpJ0cf9E9uw5G5bJlzV,-1.139417857452456e-15,FNa
53,1.4776171676034575,0.19907740179828642,-0.2720580108322856,-0.1355957874033439,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C_DFu-YobOdcOb1mfdI22vrtaSQAh,-1.3512816743195644e-14,FRb
54,6.624285854702636,0.1783568170769017,0.4010859806581193,0.4334452723999156,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CNXyczNslCGZT642R9ZFYGvidFvua,-8.74576881677743e-15,GaN
